0.00634076, 31991
0.00636348, 31941
0.00638621, 31921
0.00640894, 31722
0.00643166, 31607
0.00645439, 31655
0.00647712, 31658
0.00649984, 31543
0.00652257, 31620
0.00654529, 31620
0.00656802, 31610
0.00659075, 31598
0.00661347, 31438
0.0066362, 31657
0.00665893, 31668
0.00668165, 31551
0.00670438, 31706
0.0067271, 31751
0.00674983, 31720
0.00677256, 31894
0.00679528, 31813
0.00681801, 31981
0.00684073, 31985
0.00686346, 32136
0.00688619, 32263
0.00690891, 32366
0.00693164, 32445
0.00695436, 32550
0.00697709, 32647
0.00699982, 32723
0.00702254, 32794
0.00704527, 32996
0.007068, 33101
0.00709072, 33216
0.00711345, 33359
0.00713617, 33375
0.0071589, 33638
0.00718163, 33586
0.00720435, 33628
0.00722708, 33868
0.0072498, 33871
0.00727253, 33975
0.00729526, 34104
0.00731798, 34187
0.00734071, 34186
0.00736343, 34355
0.00738616, 34266
0.00740889, 34415
0.00743161, 34400
0.00745434, 34299
0.00747707, 34500
0.00749979, 34549
0.00752252, 34541
0.00754524, 34555
0.00756797, 34374
0.0075907, 34528
0.00761342, 34387
0.00763615, 34438
0.00765887, 34409
0.0076816, 34392
0.00770433, 34257
0.00772705, 34190
0.00774978, 34176
0.00777251, 34082
0.00779523, 33876
0.00781796, 33880
0.00784068, 33783
0.00786341, 33619
0.00788613, 33721
0.00790885, 33477
0.00793158, 33454
0.0079543, 33377
0.00797703, 33191
0.00799975, 33073
0.00802248, 32979
0.0080452, 32834
0.00806792, 32765
0.00809065, 32679
0.00811337, 32582
0.0081361, 32351
0.00815882, 32411
0.00818155, 32321
0.00820427, 32237
0.00822699, 31974
0.00824972, 32028
0.00827244, 31991
0.00829517, 31756
0.00831789, 31793
0.00834062, 31697
0.00836334, 31594
0.00838606, 31696
0.00840879, 31555
0.00843151, 31591
0.00845424, 31579
0.00847696, 31504
0.00849969, 31577
0.00852241, 31588
0.00854513, 31460
0.00856786, 31644
0.00859058, 31534
0.00861331, 31657
0.00863603, 31717
0.00865876, 31651
0.00868148, 31742
0.0087042, 31852
0.00872693, 31923
0.00874965, 32010
0.00877238, 32004
0.0087951, 32166
0.00881783, 32352
0.00884055, 32416
0.00886327, 32508
0.008886, 32634
0.00890872, 32557
0.00893145, 32928
0.00895417, 33019
0.0089769, 32935
0.00899962, 33210
0.00902234, 33188
0.00904507, 33280
0.00906779, 33515
0.00909052, 33534
0.00911324, 33542
0.00913597, 33793
0.00915869, 33686
0.00918141, 33986
0.00920414, 34052
0.00922686, 34092
0.00924959, 34152
0.00927231, 34174
0.00929504, 34339
0.00931776, 34167
0.00934048, 34385
0.00936321, 34418
0.00938593, 34473
0.00940866, 34482
0.00943138, 34516
0.00945411, 34560
0.00947683, 34449
0.00949955, 34436
0.00952228, 34521
0.009545, 34340
0.00956773, 34287
0.00959045, 34335
0.00961317, 34169
0.0096359, 34220
0.00965862, 34037
0.00968135, 34098
0.00970407, 34014
0.0097268, 33800
0.00974952, 33828
0.00977224, 33786
0.00979497, 33516
0.00981769, 33488
0.00984042, 33371
0.00986314, 33387
0.00988587, 33279
0.00990859, 33045
0.00993131, 33022
0.00995404, 32891
0.00997676, 32790
0.00999949, 32610
0.0100222, 32625
0.0100449, 32482
0.0100677, 32408
0.0100904, 32183
0.0101131, 32187
0.0101358, 32081
0.0101586, 31894
0.0101813, 31849
0.010204, 31871
0.0102267, 31791
0.0102495, 31718
0.0102722, 31559
0.0102949, 31541
0.0103176, 31549
0.0103404, 31518
0.0103631, 31625
0.0103858, 31537
0.0104085, 31454
0.0104312, 31551
0.010454, 31589
0.0104767, 31577
0.0104994, 31660
0.0105221, 31637
0.0105449, 31687
0.0105676, 31767
0.0105903, 31706
0.010613, 31923
0.0106358, 31833
0.0106585, 31962
0.0106812, 32131
0.0107039, 32141
0.0107267, 32210
0.0107494, 32336
0.0107721, 32416
0.0107948, 32576
0.0108176, 32620
0.0108403, 32737
0.010863, 32894
0.0108857, 32896
0.0109085, 33077
0.0109312, 33216
